user_id,persona,trend_affinity,age_group,gender_identity,income_bracket,dietary_restriction
U04220,casual,clean-label,45-54,Non-binary,High,Vegan
U04221,budget,protein,45-54,Man,Medium,None
U04222,,gut-health,25-34,Man,Medium,None
U04223,fitness,plant-based,35-44,Woman,High,Jain
U04224,fitness,clean-label,25-34,Woman,Low,Vegetarian
U04225,casual,protein,45-54,Woman,Medium,None
U04226,casual,clean-label,35-44,Woman,Medium,Jain
U04227,casual,clean-label,18-24,Man,Medium,Vegan
U04228,casual,low-sugar,55+,Man,Low,Pescatarian
U04229,premium,protein,45-54,Woman,Medium,None
U04230,premium,clean-label,25-34,Woman,Medium,Vegan
U04231,,clean-label,45-54,Man,Medium,Pescatarian
U04232,fitness,plant-based,25-34,Man,Low,None
U04233,casual,clean-label,18-24,Man,Medium,Vegetarian
U04234,casual,protein,35-44,Woman,Medium,None
U04235,budget,clean-label,35-44,Man,Medium,Jain
U04236,premium,low-sugar,18-24,Non-binary,High,None
U04237,fitness,gut-health,35-44,Non-binary,Low,None
U04238,casual,protein,45-54,Man,High,None
U04239,fitness,clean-label,25-34,Man,Medium,None
U04240,premium,protein,45-54,Non-binary,High,None
U04241,fitness,gut-health,45-54,Non-binary,Medium,None
U04242,budget,low-sugar,18-24,Woman,Medium,Vegan
U04243,casual,protein,25-34,Man,Medium,None
U04244,,gut-health,25-34,Non-binary,Medium,Jain
U04245,casual,low-sugar,25-34,Woman,Low,None
U04246,casual,plant-based,25-34,Woman,Medium,Vegetarian
U04247,fitness,plant-based,25-34,Non-binary,High,None
U04248,fitness,clean-label,45-54,Man,High,Vegetarian
U04249,budget,protein,35-44,Woman,Medium,None
U04250,fitness,clean-label,45-54,Man,Low,None
U04251,casual,clean-label,35-44,Man,Low,None
U04252,budget,gut-health,35-44,Man,Low,Jain
U04253,premium,plant-based,55+,Man,Medium,None
U04254,budget,plant-based,25-34,Non-binary,Low,Jain
U04255,budget,plant-based,25-34,Man,Medium,Vegan
U04256,casual,gut-health,35-44,Man,High,None
U04257,fitness,plant-based,25-34,Man,Low,Vegan
U04258,premium,plant-based,45-54,Woman,Low,None
U04259,casual,gut-health,45-54,Man,Medium,Vegan
U04260,fitness,gut-health,35-44,Woman,Medium,None
U04261,fitness,low-sugar,25-34,Man,Medium,None
U04262,,low-sugar,25-34,Man,Low,Halal
U04263,casual,low-sugar,35-44,Woman,Medium,None
U04264,premium,clean-label,18-24,Woman,Medium,Vegetarian
U04265,budget,low-sugar,35-44,Woman,High,None
U04266,,plant-based,45-54,Man,Low,None
U04267,budget,plant-based,35-44,Woman,Low,None
U04268,premium,plant-based,25-34,Woman,Medium,None
U04269,fitness,plant-based,55+,Prefer not to say,High,None
U04270,premium,low-sugar,25-34,Woman,Medium,Halal
U04271,fitness,plant-based,35-44,Man,Low,None
U04272,premium,clean-label,35-44,Woman,Medium,None
U04273,premium,plant-based,18-24,Woman,Low,Vegetarian
U04274,premium,gut-health,18-24,Man,High,Pescatarian
U04275,budget,low-sugar,55+,Woman,High,None
U04276,budget,clean-label,55+,Non-binary,Medium,None
U04277,budget,gut-health,25-34,Woman,High,None
U04278,fitness,gut-health,55+,Man,Medium,Kosher
U04279,premium,plant-based,25-34,Man,Medium,None
U04280,fitness,plant-based,35-44,Man,Medium,None
U04281,casual,low-sugar,25-34,Woman,Medium,None
U04282,casual,gut-health,35-44,Woman,Low,Vegan
U04283,premium,plant-based,25-34,Non-binary,High,Vegan
U04284,premium,plant-based,35-44,Man,Medium,None
U04285,budget,clean-label,25-34,Woman,Medium,Halal
U04286,fitness,gut-health,25-34,Man,Low,None
U04287,casual,plant-based,18-24,Man,Medium,None
U04288,premium,plant-based,18-24,Woman,Low,None
U04289,budget,gut-health,18-24,Woman,High,Pescatarian
U04290,budget,low-sugar,18-24,Woman,Medium,None
U04291,casual,clean-label,18-24,Woman,High,None
U04292,budget,protein,25-34,Man,Low,None
U04293,premium,clean-label,25-34,Non-binary,Medium,Kosher
U04294,,clean-label,25-34,Woman,High,None
U04295,fitness,plant-based,25-34,Man,Low,None
U04296,budget,plant-based,25-34,Woman,Medium,None
U04297,casual,protein,25-34,Man,Medium,Jain
U04298,premium,plant-based,25-34,Man,Medium,None
U04299,,protein,18-24,Woman,High,None
U04300,premium,gut-health,35-44,Man,Medium,Vegetarian
U04301,casual,plant-based,45-54,Man,Medium,Pescatarian
U04302,fitness,gut-health,45-54,Man,Medium,Vegan
U04303,premium,low-sugar,18-24,Woman,Low,None
U04304,premium,low-sugar,18-24,Woman,Low,None
U04305,fitness,clean-label,35-44,Non-binary,Medium,None
U04306,casual,protein,35-44,Woman,Medium,None
U04307,fitness,gut-health,25-34,Man,High,None
U04308,budget,low-sugar,25-34,Woman,Medium,None
U04309,casual,low-sugar,55+,Woman,Medium,Vegan
U04310,budget,gut-health,18-24,Prefer not to say,High,None
U04311,fitness,low-sugar,25-34,Woman,Medium,None
U04312,,clean-label,55+,Man,High,None
U04313,casual,protein,45-54,Woman,High,Kosher
U04314,casual,protein,45-54,Man,High,None
U04315,fitness,low-sugar,25-34,Woman,High,Vegetarian
U04316,premium,low-sugar,35-44,Non-binary,High,Jain
U04317,casual,low-sugar,25-34,Man,Medium,None
U04318,fitness,clean-label,45-54,Woman,Low,Vegetarian
U04319,fitness,clean-label,18-24,Woman,Medium,None
U04320,fitness,protein,18-24,Man,High,None
U04321,fitness,gut-health,35-44,Woman,Low,Jain
U04322,premium,clean-label,25-34,Woman,High,Vegan
U04323,budget,gut-health,18-24,Woman,Medium,Vegan
U04324,premium,protein,35-44,Woman,High,None
U04325,budget,low-sugar,45-54,Woman,Medium,None
U04326,budget,protein,35-44,Woman,Medium,None
U04327,fitness,gut-health,45-54,Man,High,None
U04328,budget,gut-health,25-34,Woman,High,Vegetarian
U04329,casual,gut-health,18-24,Woman,Low,Halal
U04330,,plant-based,35-44,Woman,Low,Jain
U04331,budget,clean-label,18-24,Woman,Low,None
U04332,budget,gut-health,35-44,Woman,High,None
U04333,fitness,plant-based,35-44,Woman,Low,Kosher
U04334,premium,clean-label,25-34,Woman,Low,None
U04335,premium,protein,18-24,Woman,Medium,None
U04336,fitness,gut-health,45-54,Woman,Medium,Jain
U04337,fitness,plant-based,35-44,Man,High,None
U04338,premium,plant-based,45-54,Woman,Low,None
U04339,fitness,protein,25-34,Man,High,None
U04340,premium,clean-label,25-34,Woman,Low,Halal
U04341,budget,low-sugar,25-34,Man,Medium,None
U04342,premium,clean-label,35-44,Non-binary,Low,None
U04343,premium,protein,45-54,Non-binary,Low,None
U04344,premium,gut-health,25-34,Woman,Medium,None
U04345,fitness,protein,25-34,Man,High,None
U04346,fitness,clean-label,25-34,Non-binary,Low,None
U04347,fitness,plant-based,25-34,Woman,High,None
U04348,premium,low-sugar,25-34,Man,Medium,Halal
U04349,budget,gut-health,25-34,Man,Medium,Vegetarian
U04350,premium,plant-based,55+,Woman,Low,None
U04351,budget,protein,35-44,Man,Medium,Vegan
U04352,budget,protein,25-34,Woman,Medium,None
U04353,budget,protein,55+,Man,Medium,None
U04354,,low-sugar,35-44,Man,High,Vegan
U04355,fitness,plant-based,45-54,Man,Medium,None
U04356,premium,plant-based,45-54,Man,Low,Pescatarian
U04357,budget,plant-based,45-54,Non-binary,Low,Pescatarian
U04358,budget,low-sugar,25-34,Woman,Medium,Vegan
U04359,fitness,protein,18-24,Woman,High,Halal
U04360,budget,clean-label,45-54,Woman,High,None
U04361,fitness,plant-based,18-24,Woman,High,Halal
U04362,budget,clean-label,25-34,Man,Low,Vegetarian
U04363,casual,clean-label,25-34,Man,Medium,Vegan
U04364,fitness,plant-based,35-44,Man,Low,None
U04365,casual,clean-label,25-34,Woman,High,Vegan
U04366,budget,plant-based,25-34,Non-binary,Low,Vegetarian
U04367,,low-sugar,18-24,Woman,Low,Halal
U04368,fitness,low-sugar,25-34,Woman,Low,None
U04369,casual,plant-based,25-34,Prefer not to say,Low,Jain
U04370,budget,low-sugar,35-44,Man,Medium,None
U04371,casual,plant-based,55+,Woman,Medium,None
U04372,casual,low-sugar,55+,Woman,Low,Jain
U04373,casual,clean-label,45-54,Prefer not to say,High,Pescatarian
U04374,casual,protein,45-54,Woman,Medium,None
U04375,fitness,low-sugar,45-54,Woman,High,None
U04376,premium,plant-based,25-34,Man,Medium,None
U04377,,low-sugar,35-44,Man,Medium,Halal
U04378,casual,low-sugar,25-34,Man,High,None
U04379,fitness,low-sugar,18-24,Woman,High,None
U04380,,plant-based,18-24,Man,Low,None
U04381,fitness,plant-based,55+,Prefer not to say,High,Halal
U04382,budget,low-sugar,35-44,Man,Low,None
U04383,premium,protein,25-34,Prefer not to say,Low,None
U04384,fitness,protein,35-44,Man,High,None
U04385,fitness,plant-based,18-24,Woman,Medium,None
U04386,premium,gut-health,25-34,Woman,Medium,None
U04387,premium,clean-label,25-34,Woman,Low,Vegetarian
U04388,premium,plant-based,25-34,Man,Medium,Kosher
U04389,,low-sugar,45-54,Woman,Medium,Vegetarian
U04390,premium,plant-based,35-44,Woman,Low,Halal
U04391,,protein,25-34,Man,Low,None
U04392,casual,clean-label,35-44,Woman,Medium,None
U04393,premium,clean-label,25-34,Man,High,None
U04394,premium,gut-health,18-24,Woman,Low,None
U04395,budget,plant-based,55+,Woman,Low,Kosher
U04396,casual,protein,25-34,Man,Medium,None
U04397,casual,plant-based,45-54,Woman,Medium,None
U04398,casual,clean-label,35-44,Man,High,Vegan
U04399,,low-sugar,35-44,Non-binary,Low,Kosher
U04400,budget,clean-label,35-44,Woman,High,Vegan
U04401,fitness,protein,25-34,Man,Medium,Vegetarian
U04402,fitness,low-sugar,18-24,Woman,High,Vegan
U04403,premium,gut-health,25-34,Woman,High,None
U04404,budget,protein,35-44,Woman,High,None
U04405,premium,gut-health,18-24,Woman,Medium,Vegetarian
U04406,budget,gut-health,25-34,Woman,Medium,None
U04407,premium,clean-label,25-34,Woman,Low,None
U04408,budget,protein,35-44,Man,Low,Jain
U04409,fitness,low-sugar,18-24,Man,Medium,None
U04410,premium,gut-health,35-44,Woman,Medium,None
U04411,casual,protein,25-34,Man,Medium,None
U04412,premium,clean-label,25-34,Woman,Medium,None
U04413,budget,plant-based,25-34,Man,Low,None
U04414,budget,low-sugar,55+,Man,High,None
U04415,fitness,low-sugar,35-44,Woman,Medium,Kosher
U04416,fitness,low-sugar,35-44,Woman,Medium,None
U04417,budget,gut-health,18-24,Woman,Medium,None
U04418,fitness,gut-health,25-34,Man,Medium,Vegetarian
U04419,premium,gut-health,18-24,Woman,Medium,None
U04420,premium,clean-label,55+,Woman,Low,None
U04421,premium,clean-label,18-24,Man,Low,None
U04422,fitness,clean-label,25-34,Non-binary,Medium,None
U04423,fitness,clean-label,35-44,Non-binary,Medium,Vegetarian
U04424,premium,plant-based,45-54,Woman,High,Vegan
U04425,casual,gut-health,35-44,Man,Medium,None
U04426,,gut-health,25-34,Man,Medium,Vegan
U04427,premium,plant-based,25-34,Woman,Medium,None
U04428,premium,low-sugar,25-34,Woman,Low,None
U04429,fitness,gut-health,18-24,Man,High,Vegan
U04430,casual,low-sugar,55+,Man,Low,Vegetarian
U04431,fitness,clean-label,18-24,Man,Low,Vegetarian
U04432,casual,low-sugar,55+,Woman,Medium,None
U04433,casual,plant-based,45-54,Prefer not to say,Low,None
U04434,budget,gut-health,55+,Woman,Medium,None
U04435,budget,gut-health,35-44,Woman,Medium,None
U04436,fitness,plant-based,25-34,Man,Low,Jain
U04437,casual,plant-based,45-54,Woman,Medium,Vegetarian
U04438,budget,low-sugar,25-34,Non-binary,Medium,None
U04439,budget,protein,25-34,Woman,Medium,None
U04440,fitness,gut-health,35-44,Prefer not to say,Low,Halal
U04441,casual,plant-based,25-34,Man,Medium,None
U04442,casual,plant-based,35-44,Non-binary,Medium,None
U04443,fitness,clean-label,55+,Woman,Medium,Kosher
U04444,casual,clean-label,25-34,Man,Medium,None
U04445,fitness,protein,25-34,Woman,Low,None
U04446,fitness,protein,25-34,Woman,Medium,None
U04447,fitness,low-sugar,45-54,Woman,Medium,None
U04448,casual,protein,18-24,Man,Low,Vegetarian
U04449,fitness,gut-health,45-54,Prefer not to say,Medium,Vegetarian
U04450,premium,low-sugar,25-34,Woman,High,None
U04451,budget,low-sugar,55+,Man,Low,None
U04452,casual,gut-health,18-24,Woman,Low,Vegan
U04453,casual,protein,25-34,Woman,Medium,None
U04454,budget,protein,55+,Woman,Medium,Vegan
U04455,casual,low-sugar,55+,Man,Medium,None
U04456,fitness,protein,18-24,Non-binary,High,Vegan
U04457,budget,protein,25-34,Woman,High,None
U04458,budget,protein,35-44,Man,High,Vegan
U04459,fitness,gut-health,18-24,Man,Medium,Kosher
U04460,premium,low-sugar,25-34,Prefer not to say,Medium,None
U04461,fitness,plant-based,18-24,Woman,High,None
U04462,premium,protein,18-24,Man,Low,Vegetarian
U04463,fitness,plant-based,18-24,Woman,High,Vegan
U04464,fitness,plant-based,25-34,Woman,Low,None
U04465,budget,low-sugar,25-34,Man,Medium,Kosher
U04466,budget,plant-based,25-34,Man,High,Vegetarian
U04467,,clean-label,25-34,Non-binary,Medium,None
U04468,budget,low-sugar,18-24,Woman,Medium,Jain
U04469,premium,gut-health,25-34,Man,Medium,None
U04470,fitness,plant-based,35-44,Man,Medium,Jain
U04471,premium,plant-based,25-34,Man,Medium,None
U04472,premium,gut-health,25-34,Woman,Medium,None
U04473,premium,low-sugar,55+,Man,High,None
U04474,,plant-based,55+,Woman,Medium,Kosher
U04475,casual,protein,25-34,Non-binary,Medium,Jain
U04476,casual,clean-label,18-24,Woman,High,Vegan
U04477,premium,gut-health,18-24,Woman,High,Jain
U04478,,gut-health,25-34,Man,Medium,Vegetarian
U04479,budget,plant-based,55+,Woman,Low,None
U04480,premium,gut-health,45-54,Woman,Medium,Vegan
U04481,fitness,gut-health,45-54,Man,Medium,None
U04482,budget,low-sugar,25-34,Man,Medium,Vegetarian
U04483,fitness,low-sugar,18-24,Man,Medium,None
U04484,fitness,plant-based,35-44,Man,High,Vegetarian
U04485,casual,gut-health,45-54,Woman,Medium,None
U04486,casual,clean-label,25-34,Non-binary,High,None
U04487,casual,protein,18-24,Woman,Medium,Vegetarian
U04488,casual,protein,25-34,Man,High,Pescatarian
U04489,,clean-label,45-54,Woman,Medium,None
U04490,fitness,clean-label,18-24,Man,Medium,None
U04491,,clean-label,25-34,Woman,High,None
U04492,casual,clean-label,35-44,Man,Medium,None
U04493,premium,plant-based,35-44,Non-binary,Medium,None
U04494,,clean-label,18-24,Man,High,Vegetarian
U04495,budget,plant-based,25-34,Woman,High,None
U04496,casual,protein,25-34,Woman,Low,Vegetarian
U04497,casual,clean-label,45-54,Woman,High,Kosher
U04498,fitness,clean-label,25-34,Non-binary,High,None
U04499,casual,clean-label,25-34,Non-binary,Medium,Jain
U04500,,plant-based,18-24,Non-binary,High,Vegetarian
U04501,fitness,low-sugar,18-24,Man,High,Vegetarian
U04502,fitness,clean-label,35-44,Man,Medium,Halal
U04503,casual,protein,18-24,Prefer not to say,Medium,None
U04504,premium,plant-based,35-44,Man,Low,Jain
U04505,budget,low-sugar,45-54,Woman,Low,None
U04506,budget,protein,25-34,Man,Medium,None
U04507,casual,gut-health,25-34,Man,Medium,Vegetarian
U04508,budget,low-sugar,25-34,Woman,Medium,Vegetarian
U04509,budget,low-sugar,45-54,Non-binary,Medium,None
U04510,premium,gut-health,18-24,Woman,Medium,None
U04511,,low-sugar,18-24,Man,Medium,Vegan
U04512,fitness,plant-based,55+,Man,Low,None
U04513,budget,low-sugar,25-34,Man,Low,Jain
U04514,casual,low-sugar,25-34,Woman,Medium,None
U04515,fitness,low-sugar,25-34,Woman,Medium,None
U04516,casual,clean-label,55+,Man,Medium,None
U04517,fitness,gut-health,35-44,Prefer not to say,Medium,None
U04518,casual,low-sugar,25-34,Woman,Medium,Vegetarian
U04519,premium,protein,18-24,Woman,Medium,None
U04520,budget,clean-label,45-54,Man,Low,None
U04521,budget,clean-label,35-44,Man,High,Halal
U04522,budget,plant-based,18-24,Non-binary,Low,Jain
U04523,budget,clean-label,55+,Man,High,Vegetarian
U04524,fitness,clean-label,25-34,Woman,Low,None
U04525,fitness,gut-health,18-24,Man,Low,None
U04526,fitness,plant-based,55+,Man,Medium,None
U04527,casual,low-sugar,18-24,Man,Low,None
U04528,fitness,gut-health,18-24,Man,Medium,Jain
U04529,budget,plant-based,35-44,Non-binary,Low,None
U04530,budget,gut-health,25-34,Woman,Medium,Vegan
U04531,fitness,gut-health,25-34,Woman,Medium,Jain
U04532,casual,protein,55+,Man,High,None
U04533,fitness,gut-health,45-54,Man,Medium,None
U04534,fitness,plant-based,45-54,Man,High,Vegetarian
U04535,budget,gut-health,18-24,Woman,Low,None
U04536,casual,clean-label,45-54,Woman,Low,Vegan
U04537,casual,protein,35-44,Man,Medium,Halal
U04538,budget,plant-based,55+,Man,Low,None
U04539,budget,plant-based,25-34,Woman,Medium,None
U04540,fitness,gut-health,25-34,Man,Medium,Jain
U04541,budget,gut-health,45-54,Woman,Medium,None
U04542,fitness,clean-label,25-34,Man,Medium,Pescatarian
U04543,fitness,protein,35-44,Woman,Medium,Vegetarian
U04544,premium,protein,25-34,Man,Medium,Vegetarian
U04545,premium,protein,45-54,Woman,Medium,Halal
U04546,fitness,gut-health,45-54,Woman,Medium,None
U04547,budget,low-sugar,35-44,Woman,Medium,None
U04548,casual,low-sugar,18-24,Man,Low,None
U04549,fitness,plant-based,18-24,Woman,Low,None
U04550,fitness,protein,25-34,Man,Medium,Vegan
U04551,casual,low-sugar,55+,Man,Low,None
U04552,budget,gut-health,25-34,Man,Medium,None
U04553,premium,clean-label,55+,Woman,Low,Vegetarian
U04554,casual,protein,18-24,Man,Low,Vegetarian
U04555,fitness,protein,25-34,Woman,High,Vegan
U04556,premium,plant-based,18-24,Woman,Low,None
U04557,fitness,plant-based,35-44,Woman,Low,Pescatarian
U04558,budget,protein,25-34,Man,Medium,None
U04559,casual,plant-based,18-24,Woman,High,Jain
U04560,fitness,clean-label,35-44,Man,Low,Jain
U04561,budget,low-sugar,25-34,Woman,High,None
U04562,premium,plant-based,25-34,Prefer not to say,Medium,None
U04563,casual,clean-label,25-34,Woman,High,Pescatarian
U04564,fitness,low-sugar,25-34,Non-binary,High,Jain
U04565,fitness,plant-based,25-34,Woman,Low,Vegan
U04566,budget,protein,18-24,Woman,Medium,None
U04567,casual,clean-label,25-34,Man,High,None
U04568,premium,low-sugar,35-44,Woman,High,Halal
U04569,,low-sugar,25-34,Man,Medium,None
U04570,casual,protein,25-34,Man,Low,None
U04571,budget,low-sugar,25-34,Woman,Low,None
U04572,premium,plant-based,18-24,Woman,Low,Jain
U04573,casual,clean-label,55+,Man,Medium,Vegan
U04574,budget,protein,25-34,Woman,Low,Vegan
U04575,fitness,low-sugar,45-54,Prefer not to say,High,Vegetarian
U04576,budget,clean-label,35-44,Woman,High,None
U04577,fitness,clean-label,35-44,Man,High,Kosher
U04578,budget,low-sugar,25-34,Man,Low,Vegetarian
U04579,fitness,gut-health,18-24,Woman,Low,None
U04580,,gut-health,25-34,Woman,Low,Vegetarian
U04581,casual,plant-based,25-34,Man,Medium,Pescatarian
U04582,casual,clean-label,35-44,Woman,Medium,None
U04583,fitness,low-sugar,18-24,Man,Medium,None
U04584,casual,low-sugar,45-54,Woman,Medium,None
U04585,premium,gut-health,35-44,Man,Medium,None
U04586,fitness,gut-health,18-24,Man,Low,Vegetarian
U04587,fitness,plant-based,18-24,Woman,High,Vegetarian
U04588,budget,protein,35-44,Man,Medium,None
U04589,budget,low-sugar,45-54,Woman,High,None
U04590,premium,protein,25-34,Woman,Medium,Vegetarian
U04591,premium,plant-based,25-34,Man,Low,None
U04592,casual,protein,18-24,Woman,Low,None
U04593,budget,gut-health,45-54,Woman,Low,None
U04594,casual,clean-label,35-44,Woman,Medium,Vegetarian
U04595,budget,gut-health,18-24,Woman,Low,Vegetarian
U04596,budget,plant-based,25-34,Man,High,Vegetarian
U04597,casual,gut-health,55+,Man,Low,None
U04598,budget,plant-based,35-44,Man,Medium,None
U04599,casual,protein,35-44,Man,High,None
U04600,budget,low-sugar,18-24,Woman,Low,None
U04601,casual,plant-based,55+,Man,Medium,None
U04602,budget,plant-based,35-44,Man,High,None
U04603,premium,protein,25-34,Man,Medium,None
U04604,casual,protein,45-54,Woman,Medium,Kosher
U04605,budget,plant-based,45-54,Non-binary,High,None
U04606,casual,clean-label,25-34,Woman,High,Pescatarian
U04607,fitness,clean-label,35-44,Woman,High,Jain
U04608,casual,clean-label,45-54,Man,High,None
U04609,fitness,clean-label,35-44,Non-binary,Medium,None
U04610,premium,gut-health,18-24,Man,Low,None
U04611,premium,clean-label,55+,Woman,Medium,None
U04612,premium,protein,18-24,Woman,Low,Halal
U04613,fitness,low-sugar,25-34,Prefer not to say,Medium,None
U04614,premium,low-sugar,45-54,Woman,Medium,Vegan
U04615,budget,gut-health,25-34,Man,High,Vegetarian
U04616,premium,protein,25-34,Man,Low,Jain
U04617,casual,clean-label,18-24,Man,Low,None
U04618,budget,gut-health,35-44,Woman,Low,Halal
U04619,budget,gut-health,18-24,Man,Medium,None
