order_id,state,city_tier,occasion
ORD048103,Colorado,Tier 2,late-night
ORD048104,NY,Tier 2,road-trip
ORD048105,NY,Tier 2,religious-fasting
ORD048106,NY,Tier 2,festive
ORD048107,New York,Tier 2,festive
ORD048108,NY,Tier 3,marathon-prep
ORD048109,Texas,Tier 2,late-night
ORD048110,California,Unknown,religious-fasting
ORD048111,Calfornia,Tier 1,late-night
ORD048112,Georgia,Tier 3,religious-fasting
ORD048113,Colorado,Tier 2,daily snack
ORD048114,Illinois,Tier 1,gym
ORD048115,Illinois,Tier 1,late-night
ORD048116,Illinois,Tier 1,late-night
ORD048118,California,Tier 2,late-night
ORD048119,NY,Tier 2,religious-fasting
ORD048121,Calfornia,Tier 1,late-night
ORD048122,Georgia,Tier 1,late-night
ORD048123,Calfornia,Tier 1,late-night
ORD048124,Georgia,Tier 1,road-trip
ORD048125,NY,Tier 2,road-trip
ORD048127,New York,Tier 1,gym
ORD048128,New York,Tier 1,gym
ORD048129,Illinois,Unknown,gym
ORD048130,Illinois,Tier 1,daily snack
ORD048131,NY,Tier 1,gym
ORD048132,Texas,Tier 1,religious-fasting
ORD048133,Illinois,Tier 2,marathon-prep
ORD048134,New York,Tier 1,festive
ORD048135,Georgia,Tier 1,late-night
ORD048136,California,Tier 3,gym
ORD048137,California,Tier 1,late-night
ORD048138,Colorado,Tier 3,religious-fasting
ORD048139,New York,Unknown,festive
ORD048140,Florida,Tier 1,religious-fasting
ORD048141,NY,Tier 2,on-the-go
ORD048142,Georgia,Tier 2,religious-fasting
ORD048143,Washington,Tier 1,late-night
ORD048144,Georgia,Tier 1,late-night
ORD048145,Georgia,Tier 3,gym
ORD048146,Illinois,Tier 3,on-the-go
ORD048147,California,Tier 2,festive
ORD048148,Georgia,Tier 2,daily snack
ORD048149,NY,Tier 1,on-the-go
ORD048150,Georgia,Tier 2,road-trip
ORD048151,Calfornia,Tier 2,gym
ORD048152,NY,Unknown,daily snack
ORD048153,Colorado,Unknown,late-night
ORD048154,Texas,Tier 2,on-the-go
ORD048155,Illinois,Tier 2,daily snack
ORD048156,Florida,Tier 2,religious-fasting
ORD048157,New York,Tier 3,religious-fasting
ORD048158,Florida,Tier 1,on-the-go
ORD048159,Colorado,Tier 2,religious-fasting
ORD048160,New York,Tier 2,gym
ORD048161,NY,Unknown,on-the-go
ORD048162,Florida,Tier 2,marathon-prep
ORD048163,New York,Tier 1,religious-fasting
ORD048164,Calfornia,Tier 1,on-the-go
ORD048165,Calfornia,Tier 1,late-night
ORD048166,Florida,Tier 3,late-night
ORD048167,California,Unknown,religious-fasting
ORD048168,Illinois,Tier 1,late-night
ORD048169,NY,Tier 2,on-the-go
ORD048170,Illinois,Unknown,festive
ORD048172,California,Tier 3,gym
ORD048173,Calfornia,Unknown,daily snack
ORD048174,California,Tier 2,late-night
ORD048175,Georgia,Tier 1,on-the-go
ORD048176,New York,Tier 3,festive
ORD048177,Colorado,Tier 3,gym
ORD048178,New York,Tier 1,late-night
ORD048179,Colorado,Tier 1,festive
ORD048180,Georgia,Tier 1,gym
ORD048181,Florida,Tier 2,religious-fasting
ORD048183,Georgia,Unknown,festive
ORD048184,Calfornia,Tier 2,late-night
ORD048185,Colorado,Tier 1,late-night
ORD048186,Colorado,Tier 2,daily snack
ORD048187,Illinois,Tier 2,gym
ORD048188,New York,Tier 1,gym
ORD048189,Florida,Tier 2,on-the-go
ORD048190,Georgia,Unknown,religious-fasting
ORD048191,New York,Tier 1,late-night
ORD048192,California,Tier 2,gym
ORD048194,Georgia,Tier 2,on-the-go
ORD048195,California,Tier 2,marathon-prep
ORD048196,Washington,Tier 3,on-the-go
ORD048197,NY,Tier 1,daily snack
ORD048198,Colorado,Tier 2,marathon-prep
ORD048199,Calfornia,Tier 1,marathon-prep
ORD048200,California,Tier 2,road-trip
ORD048201,Florida,Tier 1,late-night
ORD048202,Texas,Tier 3,on-the-go
ORD048203,New York,Tier 1,gym
ORD048204,New York,Tier 3,on-the-go
ORD048205,Calfornia,Tier 1,late-night
ORD048206,California,Unknown,festive
ORD048207,Colorado,Tier 3,on-the-go
ORD048208,Calfornia,Tier 1,late-night
ORD048209,Texas,Tier 1,marathon-prep
ORD048210,Calfornia,Tier 1,on-the-go
ORD048211,Colorado,Tier 3,marathon-prep
ORD048213,Calfornia,Tier 1,late-night
ORD048214,Georgia,Tier 1,late-night
ORD048215,Texas,Tier 3,on-the-go
ORD048216,New York,Tier 3,religious-fasting
ORD048217,Illinois,Tier 3,road-trip
ORD048218,Georgia,Tier 2,marathon-prep
ORD048219,Florida,Unknown,road-trip
ORD048220,Texas,Unknown,religious-fasting
ORD048221,Calfornia,Tier 2,marathon-prep
ORD048222,NY,Tier 3,festive
ORD048223,Calfornia,Tier 1,late-night
ORD048224,Texas,Tier 3,on-the-go
ORD048225,New York,Tier 1,late-night
ORD048226,California,Tier 3,on-the-go
ORD048227,Texas,Tier 3,road-trip
ORD048228,Texas,Tier 1,late-night
ORD048229,Calfornia,Tier 3,on-the-go
ORD048230,Florida,Tier 2,late-night
ORD048231,Texas,Tier 1,late-night
ORD048232,Colorado,Tier 2,road-trip
ORD048233,NY,Tier 1,late-night
ORD048234,New York,Unknown,marathon-prep
ORD048235,New York,Tier 1,daily snack
ORD048236,California,Tier 1,on-the-go
ORD048237,Texas,Tier 2,late-night
ORD048238,Colorado,Tier 1,late-night
ORD048239,Illinois,Tier 1,late-night
ORD048240,Colorado,Tier 3,daily snack
ORD048241,Colorado,Tier 1,late-night
ORD048242,New York,Tier 1,on-the-go
ORD048244,Illinois,Tier 1,daily snack
ORD048245,Calfornia,Tier 2,late-night
ORD048246,Georgia,Tier 3,marathon-prep
ORD048247,NY,Tier 1,on-the-go
ORD048248,NY,Tier 3,religious-fasting
ORD048249,Washington,Tier 2,late-night
ORD048251,Calfornia,Unknown,road-trip
ORD048252,Washington,Unknown,daily snack
ORD048253,New York,Tier 1,religious-fasting
ORD048254,Illinois,Tier 2,festive
ORD048255,NY,Tier 2,festive
ORD048256,New York,Tier 1,daily snack
ORD048257,Georgia,Tier 2,late-night
ORD048258,Florida,Tier 1,late-night
ORD048259,Washington,Tier 3,marathon-prep
ORD048260,Georgia,Tier 3,religious-fasting
ORD048261,NY,Tier 1,late-night
ORD048262,Colorado,Tier 2,road-trip
ORD048263,NY,Tier 1,daily snack
ORD048264,New York,Tier 3,religious-fasting
ORD048265,NY,Tier 1,late-night
ORD048266,Colorado,Tier 3,religious-fasting
ORD048267,Georgia,Tier 2,road-trip
ORD048268,Calfornia,Tier 1,late-night
ORD048269,Colorado,Tier 3,gym
ORD048270,Washington,Unknown,on-the-go
ORD048271,Texas,Tier 1,marathon-prep
ORD048272,Colorado,Tier 1,late-night
ORD048273,NY,Tier 1,late-night
ORD048274,California,Tier 3,on-the-go
ORD048275,NY,Tier 1,late-night
ORD048276,California,Tier 1,festive
ORD048277,Georgia,Tier 2,daily snack
ORD048278,Florida,Tier 2,on-the-go
ORD048279,Georgia,Tier 2,on-the-go
ORD048280,Texas,Unknown,marathon-prep
ORD048281,NY,Tier 2,daily snack
ORD048282,Georgia,Tier 1,late-night
ORD048283,Colorado,Tier 2,religious-fasting
ORD048284,Georgia,Tier 2,gym
ORD048285,Illinois,Tier 1,late-night
ORD048286,Washington,Tier 1,late-night
ORD048287,California,Tier 3,marathon-prep
ORD048288,Colorado,Tier 2,festive
ORD048289,Illinois,Tier 2,festive
ORD048290,Illinois,Tier 3,religious-fasting
ORD048291,New York,Tier 1,late-night
ORD048292,California,Tier 1,late-night
ORD048293,New York,Tier 1,daily snack
ORD048294,NY,Tier 3,on-the-go
ORD048296,Washington,Tier 1,late-night
ORD048297,Illinois,Tier 1,daily snack
ORD048298,New York,Tier 3,festive
ORD048299,NY,Tier 1,gym
ORD048300,Texas,Unknown,festive
ORD048301,Florida,Tier 2,gym
ORD048302,Georgia,Tier 1,late-night
ORD048305,Washington,Tier 3,festive
ORD048306,Illinois,Tier 3,road-trip
ORD048307,Florida,Tier 1,late-night
ORD048308,Illinois,Tier 3,late-night
ORD048309,Texas,Unknown,daily snack
ORD048310,New York,Tier 1,daily snack
ORD048311,NY,Tier 1,marathon-prep
ORD048312,Calfornia,Tier 2,religious-fasting
ORD048313,Colorado,Tier 1,late-night
ORD048314,California,Tier 1,late-night
ORD048315,Texas,Tier 1,road-trip
ORD048316,Calfornia,Tier 2,daily snack
ORD048317,Illinois,Tier 2,religious-fasting
ORD048318,NY,Tier 1,road-trip
ORD048319,Illinois,Tier 2,on-the-go
ORD048320,Texas,Tier 2,religious-fasting
ORD048321,Florida,Tier 1,late-night
ORD048322,Calfornia,Tier 1,late-night
ORD048323,NY,Tier 3,festive
ORD048324,Illinois,Tier 1,late-night
ORD048325,California,Tier 1,road-trip
ORD048326,Colorado,Tier 1,religious-fasting
ORD048327,Florida,Tier 3,gym
ORD048328,Colorado,Tier 2,religious-fasting
ORD048329,New York,Tier 3,festive
ORD048330,NY,Tier 1,on-the-go
ORD048331,Florida,Tier 2,marathon-prep
ORD048332,New York,Tier 3,festive
ORD048333,New York,Tier 1,gym
ORD048334,Georgia,Unknown,marathon-prep
ORD048335,New York,Unknown,gym
ORD048336,NY,Tier 1,late-night
ORD048337,Calfornia,Tier 1,late-night
ORD048338,Washington,Unknown,festive
ORD048339,Washington,Tier 1,religious-fasting
ORD048340,Texas,Unknown,road-trip
ORD048341,New York,Tier 2,late-night
ORD048342,Florida,Tier 1,late-night
ORD048344,Georgia,Tier 3,daily snack
ORD048345,Washington,Tier 3,road-trip
ORD048346,California,Tier 3,religious-fasting
ORD048347,Calfornia,Tier 2,late-night
ORD048348,Illinois,Tier 1,late-night
ORD048349,Colorado,Tier 3,late-night
ORD048350,Florida,Tier 2,late-night
ORD048351,Washington,Tier 1,marathon-prep
ORD048353,Georgia,Tier 3,on-the-go
ORD048354,New York,Tier 2,gym
ORD048355,Colorado,Tier 3,late-night
ORD048356,Calfornia,Tier 3,late-night
ORD048357,New York,Tier 1,late-night
ORD048358,Georgia,Tier 1,late-night
ORD048359,New York,Tier 2,gym
ORD048360,Georgia,Tier 2,on-the-go
ORD048361,Calfornia,Unknown,road-trip
ORD048362,Calfornia,Unknown,marathon-prep
ORD048364,Colorado,Unknown,festive
ORD048365,California,Tier 1,daily snack
ORD048366,Florida,Unknown,marathon-prep
ORD048367,Washington,Tier 2,religious-fasting
ORD048368,California,Tier 1,marathon-prep
ORD048369,New York,Tier 2,road-trip
ORD048370,NY,Tier 2,daily snack
ORD048371,Texas,Tier 2,gym
ORD048372,Washington,Tier 2,late-night
ORD048373,Texas,Tier 1,gym
ORD048374,Florida,Tier 2,road-trip
ORD048375,Illinois,Tier 2,on-the-go
ORD048376,Calfornia,Tier 2,marathon-prep
ORD048377,Georgia,Tier 2,on-the-go
ORD048378,California,Tier 2,daily snack
ORD048379,Washington,Tier 1,late-night
ORD048380,New York,Tier 1,late-night
ORD048381,Texas,Tier 2,on-the-go
ORD048382,Florida,Tier 2,marathon-prep
ORD048383,Illinois,Tier 2,daily snack
ORD048384,Georgia,Tier 3,late-night
ORD048385,Washington,Tier 1,road-trip
ORD048386,Washington,Tier 2,on-the-go
ORD048387,Texas,Tier 2,gym
ORD048388,California,Tier 3,gym
ORD048389,New York,Unknown,marathon-prep
ORD048390,Colorado,Tier 1,late-night
ORD048391,Calfornia,Tier 3,religious-fasting
ORD048392,NY,Tier 1,late-night
ORD048393,New York,Tier 2,late-night
ORD048394,Florida,Tier 2,marathon-prep
ORD048395,Colorado,Tier 3,gym
ORD048396,Texas,Tier 1,road-trip
ORD048397,Texas,Tier 1,daily snack
ORD048398,Texas,Unknown,marathon-prep
ORD048399,Georgia,Tier 2,festive
ORD048400,NY,Tier 1,late-night
ORD048401,Colorado,Tier 2,late-night
ORD048402,New York,Tier 1,daily snack
ORD048403,Calfornia,Tier 1,late-night
ORD048404,New York,Tier 1,late-night
ORD048405,California,Tier 1,festive
ORD048406,California,Tier 2,daily snack
ORD048407,Florida,Unknown,late-night
ORD048408,California,Tier 3,marathon-prep
ORD048409,New York,Tier 2,festive
ORD048410,Washington,Tier 2,religious-fasting
ORD048411,Florida,Tier 1,daily snack
ORD048412,Texas,Tier 1,late-night
ORD048413,Georgia,Tier 1,daily snack
ORD048414,Florida,Tier 2,on-the-go
ORD048415,Washington,Tier 2,daily snack
ORD048416,Texas,Tier 1,on-the-go
ORD048417,California,Tier 1,gym
ORD048418,Texas,Tier 1,late-night
ORD048419,Washington,Tier 3,religious-fasting
ORD048420,New York,Tier 2,religious-fasting
ORD048421,Illinois,Tier 2,late-night
ORD048422,New York,Tier 3,religious-fasting
ORD048424,Florida,Tier 2,late-night
ORD048425,Colorado,Tier 1,daily snack
ORD048426,Washington,Tier 3,on-the-go
ORD048427,Washington,Tier 2,marathon-prep
ORD048428,Washington,Tier 2,religious-fasting
ORD048429,Florida,Unknown,marathon-prep
ORD048430,New York,Tier 2,religious-fasting
ORD048431,NY,Unknown,marathon-prep
ORD048432,Washington,Tier 3,marathon-prep
ORD048433,NY,Tier 2,marathon-prep
ORD048434,Florida,Tier 1,late-night
ORD048435,Illinois,Tier 1,late-night
ORD048436,Florida,Tier 3,gym
ORD048437,Calfornia,Unknown,religious-fasting
ORD048438,Calfornia,Tier 2,festive
ORD048439,Calfornia,Tier 1,late-night
ORD048440,Calfornia,Tier 2,festive
ORD048441,Colorado,Tier 2,on-the-go
ORD048442,Georgia,Unknown,gym
ORD048443,Florida,Tier 1,late-night
ORD048445,New York,Tier 2,religious-fasting
ORD048446,NY,Tier 3,religious-fasting
ORD048447,Washington,Tier 1,road-trip
ORD048448,Colorado,Tier 2,festive
ORD048449,California,Tier 1,late-night
ORD048450,Georgia,Tier 1,late-night
ORD048451,New York,Tier 1,festive
ORD048452,Washington,Tier 3,marathon-prep
ORD048453,Georgia,Tier 2,religious-fasting
ORD048454,Colorado,Tier 2,late-night
ORD048455,Calfornia,Tier 1,marathon-prep
ORD048456,Colorado,Tier 1,late-night
ORD048457,Texas,Tier 2,late-night
ORD048458,Washington,Tier 1,gym
ORD048459,Georgia,Tier 3,daily snack
ORD048460,Georgia,Tier 2,late-night
ORD048461,California,Tier 2,road-trip
ORD048462,Texas,Tier 1,late-night
ORD048463,California,Unknown,religious-fasting
ORD048464,New York,Tier 2,marathon-prep
ORD048465,NY,Tier 3,late-night
ORD048466,Georgia,Tier 1,late-night
ORD048467,Illinois,Tier 1,gym
ORD048468,Washington,Tier 1,religious-fasting
ORD048469,NY,Tier 1,festive
ORD048470,Washington,Tier 2,daily snack
ORD048471,Florida,Tier 3,religious-fasting
ORD048472,Florida,Tier 2,gym
ORD048473,Florida,Tier 2,marathon-prep
ORD048474,NY,Unknown,religious-fasting
ORD048475,Texas,Tier 2,religious-fasting
ORD048476,New York,Tier 1,late-night
ORD048477,Texas,Tier 2,road-trip
ORD048478,Calfornia,Tier 1,daily snack
ORD048479,Florida,Tier 2,on-the-go
ORD048480,NY,Tier 2,late-night
ORD048481,Washington,Unknown,gym
ORD048482,Georgia,Tier 1,daily snack
ORD048483,New York,Tier 2,gym
ORD048484,NY,Tier 3,late-night
ORD048485,NY,Tier 1,gym
ORD048486,Calfornia,Tier 2,daily snack
ORD048487,Illinois,Tier 2,daily snack
ORD048488,California,Tier 1,daily snack
ORD048489,Georgia,Tier 1,daily snack
ORD048490,Washington,Tier 1,late-night
ORD048491,NY,Tier 2,daily snack
ORD048492,Washington,Tier 1,late-night
ORD048493,Illinois,Tier 2,religious-fasting
ORD048494,California,Unknown,religious-fasting
ORD048495,Florida,Tier 1,late-night
ORD048496,Colorado,Tier 1,daily snack
ORD048497,Colorado,Tier 1,daily snack
ORD048498,Colorado,Tier 3,on-the-go
ORD048499,Florida,Tier 1,daily snack
ORD048500,Georgia,Tier 1,on-the-go
ORD048501,Illinois,Tier 2,daily snack
ORD048502,Georgia,Unknown,daily snack
ORD048503,Washington,Tier 1,late-night
ORD048504,Calfornia,Tier 1,late-night
ORD048505,New York,Tier 2,marathon-prep
ORD048506,California,Tier 2,late-night
ORD048507,Georgia,Unknown,road-trip
ORD048510,Colorado,Tier 1,marathon-prep
ORD048511,Florida,Tier 1,festive
ORD048512,NY,Tier 3,late-night
ORD048513,New York,Tier 1,daily snack
ORD048514,California,Tier 3,on-the-go
ORD048515,Illinois,Tier 3,on-the-go
ORD048516,Illinois,Tier 1,gym
ORD048517,California,Unknown,road-trip
ORD048518,NY,Tier 1,late-night
ORD048519,Florida,Tier 2,religious-fasting
ORD048520,Washington,Tier 1,on-the-go
ORD048521,Washington,Tier 3,road-trip
ORD048522,New York,Tier 1,religious-fasting
ORD048523,Colorado,Unknown,religious-fasting
ORD048524,NY,Tier 3,marathon-prep
ORD048525,New York,Unknown,religious-fasting
ORD048526,Calfornia,Tier 1,road-trip
ORD048527,Washington,Tier 3,religious-fasting
ORD048528,California,Tier 2,late-night
ORD048529,Colorado,Tier 1,late-night
ORD048530,New York,Tier 3,daily snack
ORD048531,Illinois,Tier 1,daily snack
ORD048532,Texas,Tier 2,road-trip
ORD048533,NY,Tier 1,late-night
ORD048534,NY,Tier 3,late-night
ORD048535,Calfornia,Tier 3,marathon-prep
ORD048536,Colorado,Tier 1,daily snack
ORD048537,Texas,Tier 3,religious-fasting
ORD048538,Texas,Tier 1,religious-fasting
ORD048539,Georgia,Tier 2,road-trip
ORD048540,New York,Unknown,festive
ORD048541,Calfornia,Tier 1,late-night
ORD048543,Illinois,Tier 1,festive
ORD048544,California,Tier 1,late-night
ORD048545,Calfornia,Tier 2,road-trip
ORD048546,New York,Tier 2,late-night
ORD048547,Calfornia,Tier 1,late-night
ORD048549,Illinois,Tier 2,on-the-go
ORD048550,Calfornia,Tier 1,road-trip
ORD048551,Colorado,Tier 1,late-night
ORD048552,Florida,Tier 3,late-night
ORD048553,Illinois,Tier 2,marathon-prep
ORD048554,Colorado,Tier 3,daily snack
ORD048555,New York,Tier 2,daily snack
ORD048556,Florida,Tier 1,religious-fasting
ORD048557,Florida,Tier 2,gym
ORD048558,Calfornia,Tier 3,festive
ORD048560,Illinois,Tier 1,late-night
ORD048561,Georgia,Tier 1,marathon-prep
ORD048562,Calfornia,Tier 1,late-night
ORD048563,Calfornia,Tier 2,on-the-go
ORD048564,Washington,Tier 2,on-the-go
ORD048565,Calfornia,Tier 2,late-night
ORD048566,Illinois,Tier 2,daily snack
ORD048567,NY,Tier 3,gym
ORD048568,Washington,Tier 1,late-night
ORD048569,Florida,Tier 2,gym
ORD048570,Texas,Tier 1,road-trip
ORD048571,Calfornia,Tier 1,late-night
ORD048572,California,Tier 3,marathon-prep
ORD048573,New York,Tier 2,gym
ORD048574,Texas,Tier 1,marathon-prep
ORD048575,New York,Tier 1,festive
ORD048576,Washington,Tier 1,religious-fasting
ORD048577,Calfornia,Tier 2,marathon-prep
ORD048578,Illinois,Tier 1,late-night
ORD048579,NY,Tier 1,on-the-go
ORD048580,Illinois,Tier 3,marathon-prep
ORD048581,Washington,Unknown,on-the-go
ORD048582,Washington,Tier 3,festive
ORD048583,Texas,Tier 2,road-trip
ORD048584,Calfornia,Tier 2,marathon-prep
ORD048585,Texas,Tier 1,on-the-go
ORD048586,Colorado,Tier 3,festive
ORD048587,California,Unknown,road-trip
ORD048588,Calfornia,Tier 1,marathon-prep
ORD048589,Texas,Tier 1,religious-fasting
ORD048590,Texas,Tier 1,festive
ORD048591,Colorado,Tier 2,marathon-prep
ORD048592,California,Tier 2,gym
ORD048593,Florida,Tier 1,late-night
ORD048594,Calfornia,Tier 2,late-night
ORD048595,California,Tier 1,road-trip
ORD048596,NY,Tier 1,late-night
ORD048597,New York,Tier 1,on-the-go
ORD048598,Washington,Unknown,on-the-go
ORD048599,Washington,Tier 3,gym
ORD048600,Texas,Tier 1,late-night
ORD048601,Washington,Tier 3,marathon-prep
ORD048602,Calfornia,Tier 3,road-trip
ORD048603,Colorado,Tier 1,gym
ORD048604,Colorado,Unknown,daily snack
ORD048605,Georgia,Tier 3,gym
ORD048606,Florida,Tier 2,late-night
ORD048607,New York,Tier 2,gym
ORD048608,Florida,Tier 3,on-the-go
ORD048609,Calfornia,Tier 1,late-night
ORD048610,Florida,Tier 1,road-trip
ORD048611,Colorado,Unknown,on-the-go
ORD048612,Colorado,Tier 1,late-night
ORD048613,Texas,Tier 1,gym
ORD048614,New York,Tier 2,late-night
ORD048615,New York,Tier 2,religious-fasting
ORD048616,Illinois,Tier 1,late-night
ORD048618,NY,Tier 1,late-night
ORD048619,Washington,Tier 2,religious-fasting
ORD048620,Texas,Tier 1,late-night
ORD048621,Colorado,Tier 1,religious-fasting
ORD048622,California,Tier 2,road-trip
ORD048623,NY,Tier 1,late-night
ORD048624,New York,Unknown,religious-fasting
ORD048625,Calfornia,Tier 3,gym
ORD048626,Georgia,Tier 1,on-the-go
ORD048628,Georgia,Tier 2,festive
ORD048629,Calfornia,Tier 1,late-night
ORD048630,Calfornia,Tier 1,festive
ORD048631,NY,Tier 3,daily snack
ORD048632,California,Tier 1,on-the-go
ORD048633,Calfornia,Tier 1,late-night
ORD048634,Florida,Tier 3,marathon-prep
ORD048635,Calfornia,Tier 1,road-trip
ORD048636,Illinois,Tier 3,daily snack
ORD048637,California,Tier 1,religious-fasting
ORD048638,Florida,Tier 2,road-trip
ORD048639,New York,Tier 1,daily snack
ORD048640,Colorado,Tier 1,festive
ORD048641,Texas,Tier 1,late-night
ORD048642,Georgia,Unknown,daily snack
ORD048643,NY,Tier 1,late-night
ORD048644,Illinois,Tier 1,late-night
ORD048645,New York,Tier 2,marathon-prep
ORD048646,Texas,Tier 1,religious-fasting
ORD048647,NY,Tier 3,religious-fasting
ORD048648,Colorado,Tier 2,on-the-go
ORD048649,Colorado,Unknown,daily snack
ORD048650,Florida,Tier 1,gym
ORD048651,Calfornia,Tier 1,religious-fasting
ORD048652,New York,Tier 1,late-night
ORD048653,Washington,Tier 2,gym
ORD048654,Washington,Tier 3,festive
ORD048655,Calfornia,Tier 2,festive
ORD048656,Florida,Tier 1,religious-fasting
ORD048657,NY,Tier 1,late-night
ORD048658,Washington,Tier 1,gym
ORD048659,Illinois,Tier 3,late-night
ORD048660,NY,Tier 2,road-trip
ORD048661,Illinois,Tier 2,late-night
ORD048662,New York,Tier 1,marathon-prep
ORD048663,Texas,Tier 2,road-trip
ORD048664,California,Tier 2,festive
ORD048665,NY,Unknown,marathon-prep
ORD048666,California,Tier 1,late-night
ORD048667,Calfornia,Tier 2,marathon-prep
ORD048668,Texas,Tier 1,religious-fasting
ORD048669,Florida,Tier 1,late-night
ORD048670,Texas,Tier 2,festive
ORD048671,NY,Tier 2,on-the-go
ORD048672,Washington,Tier 3,road-trip
ORD048673,Calfornia,Tier 2,daily snack
ORD048674,New York,Tier 1,gym
ORD048675,New York,Tier 1,late-night
ORD048676,New York,Tier 1,late-night
ORD048677,Texas,Tier 1,marathon-prep
ORD048678,California,Tier 1,late-night
ORD048680,California,Tier 1,festive
ORD048681,Washington,Tier 2,on-the-go
ORD048682,California,Tier 3,religious-fasting
ORD048683,Colorado,Tier 1,religious-fasting
ORD048684,Washington,Tier 1,late-night
ORD048685,New York,Tier 2,late-night
ORD048686,NY,Tier 1,late-night
ORD048687,Calfornia,Tier 3,gym
ORD048688,California,Tier 3,festive
ORD048689,Georgia,Tier 1,late-night
